username,date,tweet,mentions
romitagarwal1,02-06-2020,"@VodafoneIN International flight band hai but still they have deducted #99 rs as #Internationalroaming.Jo penalty @DoT_India ko pay kiye wo aise vasool karege
Dis is an scam & i challenge all 100% money won't be refunded. We can bring down ur subscriber's","['vodafonein', 'dot_india']"
hamdulerozmin,02-06-2020,@VodafoneIN Surprise Surprise 99 rs Dedected from my other number for International Roaming. Last almost 3 months Airports are closed how I will travel. Attached Screenshot.  pic.twitter.com/2LecTHULK9,['vodafonein']
kunal_talati,02-06-2020,@VodafoneIN I am charged for international roaming yesterday with 99 Rs. please credit back the amount on 8446391641. please do it fast as my credit is in negative and i am not able to do outbound call.,['vodafonein']
mohammedkamilk4,02-06-2020,"@VodafoneIN Can you please explain why Rs.99 is charged as an International roaming rental when m following the lockdown and is staying at home in India only... Refund the amount and stop cheating your customers.
Are you forcing me to opt for the another ",['vodafonein']
ayaansheikh1633,02-06-2020,"@VodafoneIN are you serious about it, i got 2600 rs bill, here lockdown is going and you want to cheat us, have you any solution about it. I will never pay that amount those mistake by you. Also i will switch to another company
This is really really disap",['vodafonein']
mohitrjain,02-06-2020,"@VodafoneIN why deducted 99 RS for international roaming when I havent sent any request, also I am  not traveling out currently. What scam is this? Refund my amount.
@TRAI to pls take necessary actions","['vodafonein', 'trai']"
rajeshthisis,02-06-2020,Everytime i recharge..same scenario..immediately deducts money for vas..what's happening @VodafoneIN  https://twitter.com/RajeshThisIs/status/1265593791798366208Â â¦,['vodafonein']
sarfunkle,02-06-2020,"@VodafoneGroup @DoT_India why are you charging me for international roaming // i got enough going on, dont need the scheme @VodafoneIN please look into random glitches","['vodafonegroup', 'dot_india', 'vodafonein']"
bathijapoonam1,02-06-2020,Just  checked on the voda app the money has been refunded.,['vodafonein']
manav57273327,02-06-2020,@VodafoneIN INR 99 was charged this month extra than my normal bill. Please rectify the mistake or I might have to switch accounts ð¡,['vodafonein']
sauravslcu,02-06-2020,"@VodafoneIN hi I think I have been charged â¹99 on my number due to some reason which I am unsure, could you please check and confirm?",['vodafonein']
llyashijainll,02-06-2020,@VodafoneIN i contacted customer care and they said 99 rs were deducted for international roaming please look into the matter and credit my balancw,['vodafonein']
mukeshuram,02-06-2020,@VodafoneIN what is international roaming rental charges Rs. 99 on prepaid SIM for those who even don't have travel passport. Revert it immediately which are charged without taking concern of Indian poor people.,['vodafonein']
saajanoswal,02-06-2020,"@VodafoneIN @VodafoneGroup @DoT_India why have I been charged an international roaming rental or â¹99, when I'm just sitting in my home. Kindly refund my amount and stop scamming
Is it time for me to switch?","['vodafonein', 'vodafonegroup', 'dot_india']"
dhruvpatel10,02-06-2020,"I want rs130 which have been deducted in getting the balance positive ( to continue outgoing) in my paytm account. I have lost 130rs not 99rs. U have done a very big scam ,u are refunding rs99 whereas I lost 130rs. #VodafoneFraud",['vodafonein']
moneycontrolcom,02-06-2020,"Several @VodafoneIn users have complained of the telco deducting Rs 99 from their accounts for international roaming charges today. Here's what happened.

#Vodafone #VodafoneIN #VodafoneIdea #Telecom https://www.moneycontrol.com/news/trends/prepaid-customers-fume-as-vodafone-deducts-rs-99-towards-international-roaming-without-approval-5347631.htmlÂ â¦",['vodafonein']
shiningstylista,02-06-2020,"@VodafoneIN Kindly restore my balance to what it was before those 99â¹ were deducted instead of setting it to 0â¹, you might not value a few paisas but we do and I definitely don't want to give mine to you'll at all
#VodafoneFraud #VodafoneLoot",['vodafonein']
naveen_av,02-06-2020,"Dear Customer, this is to inform you that a rental amount of Rs.99 has been deducted towards International Roaming rental for 30 days. @VodafoneIN pls calarify about the rent. me not subscribe any roaming offers efund my deduct amount",['vodafonein']
miniaturefoodie,02-06-2020,An amount of Rs. 99 was charged to me by @VodafoneIN. I have never travelled out of India before. Please kindly refund the amount @VodafoneIN before the #CycloneNisarga arrives in Mumbai. So i can make use of the Rs. 99 pic.twitter.com/yv5Iuf2vuR,['vodafonein']
rutu14patil,02-06-2020,"Ikr. I already did. That amount was deducted from my dadâs account. Also, we are stuck as he recharged for 1 year. As soon as it gets over we are porting to airtel.","['j_a_s_t_i_n', 'vodafonein', 'airtelindia']"
miglani_manisha,02-06-2020,@VodafoneIN pathetic service. Requested to port my number. Got a call from representative to change the bill plan. Nothing happened.,['vodafonein']
prasad_ghag,02-06-2020,Because of your â¹99 deductions which causes because of system error I am unable to make any calls! Please credit the amount ASAP @VodafoneIN,['vodafonein']
rishab_360,02-06-2020,@VodafoneIN @VodafoneGroup   Last night around 1'0 clock 100rs from my main balance got deduced I don't know why and now it's showing I have -18rs as my balance. Resolve this issue soon and don't cheat like this to others pic.twitter.com/ttWswwY4By,"['vodafonein', 'vodafonegroup']"
bizsprite,02-06-2020,"please check my postpaid number too. You hv charged milne Rs 149

this prepaid number belongs to my friend.",['vodafonein']
vasupranjal,02-06-2020,@VodafoneIN my account got deducted with Rs 99 for international roaming unnecessarily pls look into it.,['vodafonein']
tusharjoshi,02-06-2020,Thanks for confirming.  I have 2 numbers with the issue.,['vodafonein']
ashaikhalam,02-06-2020,Till yesterday I had â¹ 80 in my account now after loot of Rs 99 in the name of International Roaming rental I am having â¹ -98. You guys have deducted â¹ 178 from my account. Dear @VodafoneIN is this not a robbery ?  pic.twitter.com/3rGElvNpAD,['vodafonein']
thefsamar,02-06-2020,@VodafoneIN can you help me close my postpaid account online? I don't want to take the risk of visiting a store during this situation,['vodafonein']
rutu14patil,02-06-2020,The last time i was abroad was back in Octoberâ19. Its been lockdown since March! What condition you are applying here to deduct amount from my account under INTERNATIONAL ROAMING RENTAL ? @VodafoneIN,['vodafonein']
bathijapoonam1,02-06-2020,Debiting money for international roaming during the lockdown.. what an irony ð,"['mrjaat72721690', 'vodafonein']"
arjun54871303,02-06-2020,"@airtelindia @Airtel_Presence @reliancejio @VodafoneIN
@Idea  Fraud Airtel Service. I have been paying my monthly bill and even after that they disconnected my service. Big empire just to loot your customers.","['airtelindia', 'airtel_presence', 'reliancejio', 'vodafonein', 'idea']"
kmvimalesh,02-06-2020,"Unnecessary deductions, Blocking of services like SMS",['vodafonein']
sumit_gohil,02-06-2020,"It's not credited yet, kindly credit my balance.",['vodafonein']
prasad_ghag,02-06-2020,When? As I am unable to reach to your customer care,['vodafonein']
niteshjha1333,02-06-2020,"@VodafoneIN Dear @VodafoneIN  Team,
I never subscribed for International Roaming pack but still Rs99 has been deducted from my account stating that it is the rental for international roaming. Kindly cancel the same and revert the amount charged. @Vodafone","['vodafonein', 'vodafonegroup']"
httech,02-06-2020,"That's a 100 bucks gone. For no reason. Thanks for nothing @VodafoneIN
 https://tech.hindustantimes.com/tech/news/vodafone-erroneously-deducts-rs-99-from-users-balance-71591087872352.htmlÂ â¦",['vodafonein']
pathikdodia,02-06-2020,@VodafoneIN It seems you have a good scheme to make money from unsuspecting customers by deducting balance without permission! I can imagine the money that you are making with such uninformed deduction. And you even charge us for calls to cust care! #down,['vodafonein']
monilparekh3,02-06-2020,Amount credited in my account. Thank you.,['vodafonein']
nabariag1,02-06-2020,"@VodafoneIN i think vodafone is the worst company who doesn't even care to reply the tweets to their Customer i have tweeted 5 to 6 hours ago about my 99rs deduction that too 3 times, even i have messaged them in Their DM also, will port the number soon",['vodafonein']
tejaschogale,02-06-2020,Hv some shame guys! Ur troubling me since 15-Jan-2020. Nearing 5 months now. For a mere Rs269. U looted me of this amount & nw jst fooling around. Wat hv u become? This is ur service to a user for more thn 18yrs? Is ur main income by cheating & looting ur users? Refund Rs269 now! pic.twitter.com/ZPORbntFDr,['vodafonein']
shiningstylista,02-06-2020,Kindly credit it back and make sure my balance was what it was before and not 0,['vodafonein']
barandbench,02-06-2020,"Delhi High Court issues notice in Paytm plea for Rs 100 crores damages from telcos for not preventing phishing activity over various mobile networks 

@karunanundy appeared for @Paytm
@airtelindia @VodafoneIN @reliancejio @TRAI @BSNL @MTNLOfficial https://www.barandbench.com/news/litigation/delhi-hc-issues-notice-in-paytm-plea-for-rs-100-crores-damages-from-telcos-on-account-of-phishing-over-their-networkÂ â¦","['karunanundy', 'paytm', 'airtelindia', 'vodafonein', 'reliancejio', 'trai', 'bsnl', 'mtnlofficial']"
saajandalmia,02-06-2020,"@VodafoneIN Dear Customer, this is to inform you that a rental amount of Rs.99 has been deducted towards International Roaming rental for 30 days. The network was already struggling and now they are doing this petty trick (or ""technical glitch""). Kindly r",['vodafonein']
niki_poojary,02-06-2020,"Also @VodafoneIN I got the below message yesterday. 
You must be bonkers who the hell is moving out during this lockdown.
""Dear Customer, this is to inform you that a rental amount of Rs99 has been deducted toward International Roaming rental for 30 days""",['vodafonein']
stmriah,02-06-2020,@VodafoneIN has illegally deducted   Rs 81 (International roaming  charges)as had available balance of Rs 81 only and is showing a negative balance of Rs 17.97. Cheaters. Credit the amount of Rs 81 as u r fleecing customers. @consaff @trai I have not step,"['vodafonein', 'consaff', 'trai']"
niteshjha1333,02-06-2020,"Dear @VodafoneIN  Team,
I never subscribed for International Roaming pack but still Rs99 has been deducted from my account stating that it is the rental for international roaming. Kindly cancel the same and revert the amount charged. @VodafoneGroup https://twitter.com/Niteshjha1333/status/1267771202942181376Â â¦","['vodafonein', 'vodafonegroup']"
rutu14patil,02-06-2020,"WTH @VodafoneIN, why are you deducting amount without consent. I am trying to contact customer care since long and thereâs no response. On what basis these amount is deducted? International roaming rental? Seriously! Pathetic service! Pathetic network!  pic.twitter.com/BoGQK55mCl",['vodafonein']
yasinhamidani,02-06-2020,Hi @VodafoneIN I still haven't got any call or help from your customer care support. It not a good way to service an old client,['vodafonein']
gogna_ravi,02-06-2020,"@DoT_India ..
Sir- @VodafoneIN on its own start their schemes like - âJuiceUpâ- Rs75 and âInternational Roamingâ -Rs 99! 
Surprising enough- they activated these schemes and my present cash balance on Prepaid Connection is negative!! 
Request some","['dot_india', 'vodafonein']"
nomanslandmum,02-06-2020,Moreover they charge if u want to speak to customer care executive..ð¤¦ââï¸,"['shmaniar4', 'vodafonein']"
getnewsd,02-06-2020,"Customers complain of Vodafone deducting Rs 99 as international roaming, says âIt was technical errorâ 
#Rs99
@VodafoneIN
 https://newsd.in/customers-complains-of-vodafone-deducting-rs-99-as-international-roaming-says-it-was-technical-error/Â â¦",['vodafonein']
ng0581,02-06-2020,"@VodafoneIN @VodafoneGroup Deducted Rs 99 towards international roaming at 4am. Dude, I haven't moved out of my house since 55 days, forget intl. travel. All borders are sealed BTW. Please revert deductions ASAP. DM me @ng0581 pic.twitter.com/nfIrQNXyq9","['vodafonein', 'vodafonegroup', 'ng0581']"
gsdeora777,02-06-2020,"Dear Customer, this is to inform you that a rental amount of Rs.99 has been deducted towards International Roaming rental for 30 days..

What is this now?",['vodafonein']
juned_kd,02-06-2020,What about Rs. 99 being deduct on 02/06/2020 ? @VodafoneIN,['vodafonein']
ukbandaru,02-06-2020,"@VodafoneIN you ran a superb scam today. Deduct Rs. 99 from account, make main balance negative, for people to make or receive call they have to recharge with min Rs 130 to offset the negative balance. Later return Rs. 99 back. Vola you earned Rs. 130 per",['vodafonein']
gogna_ravi,02-06-2020,"This is strange @VodafoneIN  !
The day I started talking about u, you started deducting money from my account under strange schemes, which I never subscribed-JuiceUp Pack.
In Lockdown days-u on your own activated my International Roaming and charged me Rs 99
Request you to behave",['vodafonein']
dinesh96755,02-06-2020,"This looks more like a scam on part of #FraudVodafone

I wonder if Rs 99/- would get deducted every month!!!!

Better to move to @airtelindia or @reliancejio

Hey, FraudVodafone, Do not #cheat your customers like this. 

@DoT_India
#India #Mobile #Cheat #vodafone #vodafoneidea","['parveshbhatt_', 'vodafonein', 'airtelindia', 'reliancejio', 'dot_india']"
frorenwitty,02-06-2020,"@VodafoneIN Today's experience with vodafone again and it was same like before(3 times). Vodafone service is like their network, which is hardly to never reachable. Firstly they deducted -99  for international roaming plan which I never activated. @TRAI @","['vodafonein', 'trai', 'rssharma3']"
abhishek19knot7,02-06-2020,"Yeah I guess so ! I had also recharged for 3 months so have to stick to Vodafone for 80 days more. I guess I will move to some other vendor after that !
They keep messing around with the networks here and no one deserves to be cheated like this !","['shiningstylista', 'vodafonein']"
umaji34822999,02-06-2020,I have got message of deduction 99 rs for International roaming and i Don't know why. I also mailed you and messaged you on twitter but no reply. Srsly worst service of @VodafoneIN,['vodafonein']
amitvagra,02-06-2020,@VodafoneIN my account balance is minus 99 however i have taken unlimited plan. Pls look into it.,['vodafonein']
gkrishna56,02-06-2020,"@VodafoneIN 
I hv recd one msg today. Rs.99 deducted frm my account for international roaming chhe. I hv not asked for this facility. Pl. immediately arrange to refund in my account.",['vodafonein']
sardaralisayed,02-06-2020,"Hey @VodafoneIN,

What is this behaviour? How can you deduct it without our consent?
I have never opted for any international roaming plan and you guys have deducted â¹99 for the same.

Got below SMS today morning!!!
@VodafoneGroup @vodafonesupport","['vodafonein', 'vodafonegroup', 'vodafonesupport']"
manojcool25,02-06-2020,@VodafoneIN I really don't understand what is wrong here? I have not even opted for this International Roaming Rental service and now it has been activated and the balance is deducted?? Kindly look into this matter. @DoT_India,"['vodafonein', 'dot_india']"
shiningstylista,02-06-2020,"Yes I am on 0â¹ now but I guess they docked off a few paisas as my balance was -98.something after the deduction which I will fight for as even for a few paisas we have to work hard
I'm scared now is our data safe with them? If such mistakes happen the former might be hacked too","['abhishek19knot7', 'vodafonein']"
agarwalkrisha,02-06-2020,"Vodafone is the biggest scam, debited Rs.99 for international roaming, also deducted 2.5 gb out of 3gb in a day, when the data was shut, calling and sms services were off, experienced loss at work, compensation required. @VodafoneIN
#vodafonescam pic.twitter.com/BNZhEZWBKH",['vodafonein']
jitu872003,02-06-2020,Where is the solution still waiting for your call.,['vodafonein']
padmarajmahara1,02-06-2020,"@VodafoneIN @vodafonegroup1 @DoT_India I did a recharge of Rs 349 through Vodafone app in Feb'20 which wasn't successful but the amt was debited from my acc, which is not refunded till date, you asked for my bank statement, I gave that too with 46 mails b","['vodafonein', 'vodafonegroup1', 'dot_india']"
shiningstylista,02-06-2020,"@VodafoneIN my balance shows 0â¹ and initially it was -98. Something so even if I had 1 paisa left I want it back, how is it showing 0",['vodafonein']
s1_saurav,02-06-2020,"Hi Vodafone team - Still the reversal is pending for deducted amount, can you please look into this",['vodafonein']
evil_engg07,02-06-2020,"@VodafoneIN 
I have received the below message without even subscribing anything and amount is deducted from my balance. Please look into this asap.
@TRAI pic.twitter.com/Qwc32lVr5v","['vodafonein', 'trai']"
mayurso76398476,02-06-2020,"@VodafoneIN @TRAI @jagograhakjago
Amount refunded back, Thank you @VodafoneIN for resolving the query.
 However please ensure that such event don't happen in future as such events make us lose interest on mobile operator.
#Rs99","['vodafonein', 'trai', 'jagograhakjago']"
manisha_arts09,02-06-2020,"What's going on? I have been charged by @VodafoneIN for something that I have not availed. Are you guys going crazy, charging customers on your own at such time. Tried calling customer care & send email as well but no result. Please resolve this asap. #vodafoneidea #vodafoneIN  pic.twitter.com/AuFe15ryTB",['vodafonein']
bachandarana,02-06-2020,"requesting LAST time,  DEACTIVATE THE SERVICE FROM YOUR END, I AM NOT GOING TO DEACTIVATE FROM MY END, RETURN THE DEDUCTED AMOUNT. And if not I have no other option thn porting.",['vodafonein']
varad0261,02-06-2020,Provide me an ETA for debit reversal,['vodafonein']
saad_rehman,02-06-2020,How can you credit the amount to my number as you've not asked for my number yet??,['vodafonein']
ssnarayanan_,02-06-2020,"Thank you for your reply. Also, unable to send SMS from my mobile. Unable to reach ur customer service i.e 199/9843098430",['vodafonein']
akash_coolguy,02-06-2020,@VodafoneIN Hi...I have been erroneously charged 99 rs international roaming charge. Kindly initiate refund. Mob no 9819036434,['vodafonein']
santhoshv42,02-06-2020,"@VodafoneIN , amount has been deducted on international roaming rental, and balance is negative now, no way to contact customer care and no reply on your DM, how do we resolve this?",['vodafonein']
tisha_haria,02-06-2020,@timesofindia @VodafoneIN @MumbaiPolice vodafone is automatically deductind 99 rupees from all my vodafone numbers without my consent,"['timesofindia', 'vodafonein', 'mumbaipolice']"
abhishek19knot7,02-06-2020,"Don't worry ma'am. The balance has been credited to my account. You can also check yours !
Thank God we know how to use twitter and it saved us ! Could you feel for those who couldn't even understand what had just happened with them !","['shiningstylista', 'vodafonein']"
amitamit6780,02-06-2020,"@VodafoneIN 

Now again loot started .. For what reason you are charging for international pact? 

How to get it reversed?",['vodafonein']
bachandarana,02-06-2020,I asked number of times in DM on detailed amount money deducted from my account but heard only 2 words - CONTENT DOWNLOAD. no answer for which content? how is was activated through call or sms or any other mean? I think you have bots for replying in DM too.,['vodafonein']
rajaneekanta_m,02-06-2020,Thanks a lot team for the response. I got the credited amount now only.,['vodafonein']
umeshpandit6,02-06-2020,"@TRAI @VodafoneIN_News @VodafoneIN Rs 99 from my prepaid balance without any reasons. 
I had not requested for any international roaming services, but they changed it.","['trai', 'vodafonein_news', 'vodafonein']"
zerokdblue,02-06-2020,"@VodafoneIN
@TRAI
@DoT_India

Vodaphone not changing my plan, I don't have money to pay my bills, I requested to Vodaphone to postpaid to prepaid.

They are using covid as an advantage to earn money , please take strict action against Vodaphone","['vodafonein', 'trai', 'dot_india']"
kishorlad5,02-06-2020,"@VodafoneIN Today morning you woke me up by activating International Roaming pack on my cell and deducting Rs 99. It pained me. I would have been happy, had you booked flight ticket for me as well :) Kindly refund Rs 99 or share with me flight tickets.",['vodafonein']
ayush4one,02-06-2020,I have been also charged..and no reply received from you peoples,"['vodafonein', 'bharathchow']"
pamishar21,02-06-2020,@VodafoneIN Please refund my balance.,['vodafonein']
dpuksharma,02-06-2020,@VodafoneIN @TRAI @idea_cares It's wierd to see 'Rs 99' trending today. But you have to return my â¹ 99 #Rs99 #BoycottVodaIdea pic.twitter.com/WCZkdYGNPg,"['vodafonein', 'trai', 'idea_cares']"
maharanamegha,02-06-2020,@VodafoneIN @VodafoneGroup @DoT_India No reply from Voda after 4 months of chase. For Feb month I got a bill of InR 1400 instead of regular billing of INR 400.they have charged me for 175 international SMS which as per them has been done within 5 minutes.,"['vodafonein', 'vodafonegroup', 'dot_india']"
idhavalmehta,02-06-2020,@VodafoneIN no update on my issue of 99/- rental deduction yet. I have shared my number on DM. Even tweeted to you with the screenshot. Can you at least give an update?,['vodafonein']
s_sawarkarits,02-06-2020,My no is 7506928245. I have got a message that 99 has been deducted from my account for international roaming. I have never requested for international roaming please see.#vodafoneIN  pic.twitter.com/u20N2dZwKs,[]
awwwstha,02-06-2020,"@VodafoneIN @VodafoneGroup vodafone has yet again looted me, they have charged me with 99 rupees for international roaming, but I haven't travelled anywhere in past 6 months.They continuously mis-charge their customers and their customer service lines are","['vodafonein', 'vodafonegroup']"
amit_ili,02-06-2020,"How come erroneously??
When I visited your store in Chandanagar Hyderabad, they were blaming me for the activation that it's self activation and they can't help. What the hell????",['vodafonein']
tisha_haria,02-06-2020,"@VodafoneIN Hi Team,  
Please reverse 99 rupees deduction on my 2 numbers. I don't know why it was deducted when I have not activated same  pic.twitter.com/FC8mZOKbtd",['vodafonein']
varad0261,02-06-2020,"Apologies: Done ð | Reversal of Fraud amount: 'who cares'.
@VodafoneIN
#fraudafone https://twitter.com/VodafoneIN/status/1267758343658995713Â â¦",['vodafonein']
monteirosamala,02-06-2020,"Dear @VodafoneIN, why have you charged me 99 bucks for international roaming when all I'm doing is sitting at home?! ð¤·ð»ââï¸",['vodafonein']
aadeetya007,02-06-2020,"@VodafoneIN 99rs have been deducted as International Roaming Charges..I didnt activate this.

Request you to please process the refund",['vodafonein']
stranger1998_,02-06-2020,"Last Night #vodafoneIN  deducted #Rs99 from my account and next day they credited back in my account. 

After doing this 

Vodafone be like - pic.twitter.com/5oWpyLb0oj",[]
rohanferns27,02-06-2020,"@VodafoneIN 

There was a deduction for #99rs from my balance for international roaming which wasn't activated by me.
Kindly refund the same at the earliest. 
Its so surprising that during lockdown in India when no international flights are available yet ",['vodafonein']
nabariag1,02-06-2020,@VodafoneIN i have done DM to you about my International Roaming charges has been charged to my number of 99 rs what is happening with you why you are not replying to my tweet  pic.twitter.com/hwUe0VA45u,['vodafonein']
harshib6_g,02-06-2020,Dear @VodafoneIN seems like you are robbing people by charging them 99rs and that too for international roaming! Bhai flights band hai upar se #coronavirus aur aab #CycloneNisarga.. kyu jaan le rahe ho? Kindly to the needful asap and reply on the same. #vodafoneloot #vodafoneIN  pic.twitter.com/r0k0KBe4A6,['vodafonein']
kzyp_,02-06-2020,"Rs. 99 deducted from my father's prepaired account for some international roaming rental service and that also without any prior permission or double consent.
Moreover the balance went  negative and SMS service got disabled while having an unlimited plan active.
Solve this ASAP. pic.twitter.com/CzGkn275bB",['vodafonein']
reevsie123,02-06-2020,@VodafoneIN Why do you take so long to supply loyal customers with a NUC when you fail to offer the service they require.,['vodafonein']
shahrukh_rang,02-06-2020,"@VodafoneIN charged 99â¹ me for the service, and it'll come with an explanation as gesture of their shamelessness. you have became a headache @VodafoneIN nowadays.
@Fezan__Rangrej
@Adv_Rizwanvhora","['vodafonein', 'fezan__rangrej', 'adv_rizwanvhora']"
iramanan,02-06-2020,Why don't you compensate for your error? Don't you charge us and not give back if any button was clicked accidentally?,['vodafonein']
vishumahajan3,02-06-2020,Hi do you have my prepaid number ? Please let me know.,['vodafonein']
dhirajjsoni,02-06-2020,What aboutâ¹ 49 being deducted on 22-05-2020???,['vodafonein']
prashan12399600,02-06-2020,@VodafoneIN RS. 99 is deducted from my account for international roaming. Please revert back.,['vodafonein']
krishvenkat007,02-06-2020,@VodafoneIN  I received message from Vodafone deducting 90 rs for international roaming charges. I didn't activate the service. please check and reply.#worst,['vodafonein']
vg3012,02-06-2020,"@VodafoneIN 
Rs. 99 has been deducted from my number 8107453012 in the name of international roaming charges. I never opted for this service. Please refund immediately.",['vodafonein']
evil_engg07,02-06-2020,"Even I have received the same message and amount is deducted from my balance, please look into this asap","['vodafonein', 'nishithdholakia']"
anchalarora4,02-06-2020,Hi @VodafoneIN there is not way in hell I can travel international given the situation in the world. Why have you charged me for international roaming without even requesting for it  pic.twitter.com/7KbrwsCtuq,['vodafonein']
iamtherealme111,02-06-2020,@VodafoneIN please check your dm. Wrongly deducted my money #Rs99,['vodafonein']
mittalafc,02-06-2020,Can I expect something today? Or will I have to wait for days/weeks? I am unable to make any calls as the balance is negative. @TRAI @DoT_India,"['vodafonein', 'trai', 'dot_india']"
velcs2009,02-06-2020,Even I am facing the same issue 99 rupees deducted from my account. I have posted many tweets not even a single response,"['vodafonein', 'osamash98952186']"
muzzammil2710,02-06-2020,Dear @VodafoneIN  please solve my query regarding my bill for the month of may.tired of asking u guys to get in touch and i don't get answer frm ur helpline since they're wrkng frm home.,['vodafonein']
sandipdhubri,02-06-2020,"I have noted the disconnection date to my calendar, so that i can recharge before it goes to icu, it says August as the disconnection date ð¤ª","['cricketgod007', 'sakshinegiii', 'vodafonein']"
mayormilan,02-06-2020,Holy shit! Whats up @VodafoneIN. Thats a lot of customers who got this deduction! @trai do investigations for fraud! pic.twitter.com/lyKJTPOIjW,"['bhawnaahuja007', 'vodafonein', 'trai']"
bhanushalirrah1,02-06-2020,"@VodafoneIN  hello, Today I got this message :Dear Customer, this is to inform you that a rental amount of Rs.99 has been deducted towards International Roaming rental for 30 days. 
I don't know which international roaming I did as I am in Mumbai currentl",['vodafonein']
deepalsanghvi,02-06-2020,"@VodafoneIN since last 15 yr im vodafone user.But this is wrong 2 deduct money frm balance without any activation.never get response frm custmercare.
""Dear Customer,this is to inform you that rental amount of Rs.99 has been deducted towards International ",['vodafonein']
abhi__poonia,02-06-2020,@VodafoneIN you have been deducted 99 rupees for no reason and now customer care and your Twitter dm is not responding. Response asap and refund my money.,['vodafonein']
aaditya_ranjan,02-06-2020,"My account also debited Rs. 99

Can you please explain what is this?
@VodafoneIN",['vodafonein']
karthikeyango19,02-06-2020,Ammount refund successfully...tq vodafoneIN team,['vodafonein']
dhirajjsoni,02-06-2020,"@VodafoneIN automatically deducts â¹ 49 & â¹ 99 in name of value added services without even opting. I'm tired of exchanging emails yet theres no solution & no refund till date
If I send 1 SMS @ â¹1, 10 SMS are delivered and â¹10 are deducted
#vodafon","['vodafonein', 'trai']"
oneindiahindi,02-06-2020,"Vodafone à¤¯à¥à¤à¤°à¥à¤¸ à¤à¥ à¤à¤à¤à¤¾, à¤à¤à¤ªà¤¨à¥ à¤¨à¥ à¤¬à¤¿à¤¨à¤¾ à¤¬à¤¤à¤¾à¤ à¤¬à¥à¤²à¥à¤à¤¸ à¤¸à¥ à¤à¤¾à¤à¥ 99 à¤°à¥ , à¤®à¤¾à¤à¤à¤¨à¥ à¤ªà¤¡à¤¼à¥ à¤®à¤¾à¤«à¥  https://hindi.oneindia.com/news/business/alert-for-vodafone-users-company-deducts-rs-99-from-users-balance-without-their-consent/articlecontent-pf284781-563311.htmlÂ â¦
#vodafoneIN",[]
moinkhatib1,02-06-2020,@VodafoneIN can u explain why have I been charged 99rs towards international roaming as that have led my account to go into negative.#vodafoneidea,['vodafonein']
lifein_slowlane,02-06-2020,@VodafoneIN what a pathetic service. Deducted international roaming charges  unnecessarily and no response from customer service. Guys common stop these cheap tactics.,['vodafonein']
khan__official1,02-06-2020,"@VodafoneIN
 I don't know why a rental amount of 99 wss deducted at 5am when I didn't opt for it? Please assist. My balance is below zero now.",['vodafonein']
vijay7701,02-06-2020,"Same here. I got this message somewhere around 3.45  am today

Dear Customer, this is to inform you that a rental amount of Rs.99 has been deducted towards International Roaming rental for 30 days.
#Rs99 @VodafoneIN","['parveshbhatt_', 'vodafonein']"
akmodi11,02-06-2020,"@VodafoneIN again you people have started forgery by activating international roaming on our numbers. In this situation of covid where people cannot leave their houses, you ppl are deducting money for roaming. Time to PORT OUT of Vodafone
@TRAI @forum_con","['vodafonein', 'trai', 'forum_consumer', 'consumerforum_']"
sanjayubafna,02-06-2020,Outgoing calls started on my number. But cannot send SMS and IR rental still not reversed.,"['vodafonein', 'mehmoodvaid']"
saad_rehman,02-06-2020,"If you can sort out the matter and reverse the charges well and good or else I'll port my number to @JioCare
@TRAI Kindly take necessary action against these @VodafoneIN cheats !","['jiocare', 'trai', 'vodafonein']"
pamishar21,02-06-2020,@VodafoneIN Please check the private message and kindly refund my balance.,['vodafonein']
varad0261,02-06-2020,"Not yet received, is you HR team is planning some policies for reversal, let us know when you implementation phase starts, till then it is FRAUD. pic.twitter.com/61kRx3lYOd",['vodafonein']
vijay7701,02-06-2020,My account also debited rs 99 for international roming #Rs99 @VodafoneIN,"['lame_girl_', 'parveshbhatt_', 'vodafonein']"
anky_ankit,02-06-2020,"@VodafoneIN Why you guys charge me for somethinh i never requested.
Plz check 9989673398 i have been charged 126 for some subscription which i never requested.
I WANT A STRICT ACTION AGAINST THIS. Revert my money back and unsubscribe watevet is added",['vodafonein']
latestly,02-06-2020,"Vodafone Deducts Rs 99 From Customers' Accounts as 'International Roaming', Says 'It Was a Technical Error, Money Will be Credited' as Twitterati Complain:  https://www.latestly.com/social-viral/vodafone-deducts-rs-99-from-customers-accounts-as-international-roaming-says-it-was-a-technical-error-money-will-be-credited-as-twitterati-complain-1795421.htmlÂ â¦ @VodafoneIN #Rs99 #technicalerror #internationalroaming",['vodafonein']
chintakd,02-06-2020,@VodafoneIN - when did I request international roaming pack especially when international flights are not even operational. Please refund immediately else I will raise consumer court complain  pic.twitter.com/xfkecaWQFj,['vodafonein']
rdhsir,02-06-2020,"This is one of the so many reasons; I have ported all the @VodafoneIN Sims into @BSNL_MH or @reliancejio
@TRAI & @DoT_India must take legal actions against VF for deduction of Rs 99/user for senseless International Roaming charges! https://twitter.com/Lakhanolokar/status/1267736159494512642Â â¦","['vodafonein', 'bsnl_mh', 'reliancejio', 'trai', 'dot_india']"
