username,date,tweet,mentions
vysonice,08-06-2020,"@BSNL_KTK @VodafoneIN @Airtel_Presence @airtelindia @reliancejio @JioCare @DoT_India : It would be an open challenge to all the operators which have been tagged in,I see everyone complaining about 4g network, I would be asking if you could get a proper 3G","['bsnl_ktk', 'vodafonein', 'airtel_presence', 'airtelindia', 'reliancejio', 'jiocare', 'dot_india']"
abhisheks3101,08-06-2020,Good morning @VodafoneIN @Idea @VodafoneIdeaBiz... Please wake up!!! https://twitter.com/AbhishekS3101/status/1269532883162746881Â â¦,"['vodafonein', 'idea', 'vodafoneideabiz']"
jarvistripathi,08-06-2020,"If I'm not replying in DMs
That doesn't mean I'm busy... That means my net connection is MC. ð
@vodafonein",['vodafonein']
vishalpunjabi8,08-06-2020,"@idea_cares @VodafoneIN @Airtel_Presence now that the lockdown is over, we can easily port to airtel! Atleast airtel values its each and every single customer! Idea has lost it completely! 100 days to the complaint and nothing! Airtel here we come","['idea_cares', 'vodafonein', 'airtel_presence']"
letterb15950005,08-06-2020,"@VodafoneIN My Vodafone is currently dead
Actually when the validity was over , i was getting texts to pay the validity charges , but i didnt respond to that.
But now i want to revive my Vodafone number. 
Please help.
I want that number only",['vodafonein']
gpscse,08-06-2020,switch to @airtelindia @JioCare   very bad experience from @VodafoneIN @Idea,"['sachink68724653', 'idea_cares', 'airtelindia', 'jiocare', 'vodafonein', 'idea']"
rushilyahoo,08-06-2020,"I m still getting a lot of calls and messages from your end daily even after deactivating the number on March 24th, 2020 that's extremely bad on your part Team Vodafone. Been facing this problem from the last one month and this would be termed as harassment.",['vodafonein']
sukhmandard,08-06-2020,"sorry to say  i have already replied to you 4 days ago with vodafone number and alternate number.
Once again i am posting my number : 9803677774",['vodafonein']
noor_express,08-06-2020,"Hello @VodafoneIN my sim card locked please help me

My mobile no. 8740985185
Sim card is puk locked please help

#Vodafone #vodafonehelp #helpvodafone @vadafonered pic.twitter.com/T8cocKNAfV","['vodafonein', 'vadafonered']"
noor_express,08-06-2020,"Hello @VodafoneIN my sim card locked please help me

My mobile no. 8740985185
Sim card is puk locked please help

#Vodafone #vodafonehelp #helpvodafone @vadafonered pic.twitter.com/oxvpeSsvF2","['vodafonein', 'vadafonered']"
amiddesai2,08-06-2020,How to port from @Idea to @Airtel_Presence ?? I have a post paid @Idea corporate number with no relationship manager and the customer care aren't able to help. @Idea is just a part of @VodafoneIN that doesn't care about it's users.,"['idea', 'airtel_presence', 'vodafonein']"
imeow_allday,08-06-2020,"Dear @VodafoneIN, why are not replying to my DMs regarding the reported issue? I thought you guys were ""Happy to Help!"".  #Pathetic #HappyToHelp ð pic.twitter.com/vGUIJJm0Us",['vodafonein']
sunny59261807,08-06-2020,@TRAI @idea_cares @Idea @VodafoneIN @Airtel_Presence @airtelindia i would port my number in jio because the customer service of idea is worst ever they only asked but do not take a single step.just see screenshot pic.twitter.com/TI54km7Haf,"['trai', 'idea_cares', 'idea', 'vodafonein', 'airtel_presence', 'airtelindia']"
kshitijgaurav1,08-06-2020,is @VodafoneIN spreading its poor service to other network also??,"['mitraphoenix', 'reliancejio', 'vodafonein']"
dhattmanmohan,08-06-2020,"Recommend me a good network at my location so I can port out from @Airtel_Presence
@JioCare
@VodafoneIN
@Idea","['airtel_presence', 'jiocare', 'vodafonein', 'idea']"
batta_ramit,08-06-2020,"@VodafoneIN
Very shocked & surprised to see non seriousness as well as non professionalism of your company to curb illegal acts.
Revert back
#Vodafone",['vodafonein']
kaustavkonar,08-06-2020,@VodafoneIN Shit service..not even bother to rectify issues even after repeated complains,['vodafonein']
shoebsh21849918,08-06-2020,"@VodafoneIN  I am facing network issues from last 3 days,my family members and friends were also facing the same problem please resolve this problem soon.We have other service providers also so please resolve all this problems",['vodafonein']
sunny59261807,08-06-2020,@idea_cares @Idea @VodafoneIN @TRAI @reliancejio see how long will idea take to fix this issue still problem and they just providing  http://assurance.wowÂ  what a worst service.see the screenshot of type of customer service is this.i would port in jio so,"['idea_cares', 'idea', 'vodafonein', 'trai', 'reliancejio']"
krunal061298,08-06-2020,"@VodafoneIN Hello Chandarana, Aapna Vodafone number ni Validity - 09/06/2020 and Balance 0.32 Che. Atyare Port Out Naa karso. Aapna mate best offer
1)555:3GB/D+UL,84D
2)399:3GB/D+UL,56D
3)199:2GB/D+UL,28D
I received this message from Vodafone company",['vodafonein']
royaltiger1001,08-06-2020,"@Uppolice Please Help, Two Days Back I Visit To Store, I had facing problem of issuing network, @VodafoneIN Haztganj store allot me new sim, again  usi raat network nahi aaya. Aaj bta rhe hai dusre ne port kar liya. #plshelp sir","['uppolice', 'vodafonein']"
samir2305,08-06-2020,@VodafoneIN ð,['vodafonein']
sahilsh86218130,08-06-2020,how many times do i have to dm? haven't u received the messages? how many days will u require?@VodafoneIN  https://twitter.com/VodafoneIN/status/1269626208855023617Â â¦,['vodafonein']
gauravdcb,08-06-2020,@VodafoneIN worst service of Vodafone @airtelindia @reliancejio pls inform all users that Vodafone is a big cheat now,"['vodafonein', 'airtelindia', 'reliancejio']"
shubham_0_1,08-06-2020,"Even I would like to switch to your network, Too poor service from Jio","['vodafonein', 'mamta1000']"
srishtiuniverse,08-06-2020,@VodafoneIN hello I am using 4gdat and can stream/download everything except @spotifyindia its just not working. App is up to date n working fine on the WiFi screenshots attached. Settings are also on mobile data. Worked good on @VodafoneIT data last mont,"['vodafonein', 'spotifyindia', 'vodafoneit']"
ruben_anjo,08-06-2020,"@VodafoneIN @NOS @MEOpt
alguÃ©m que corte a Internet a este menino sff https://twitter.com/AndreCVentura/status/1269979302994628610Â â¦","['vodafonein', 'nos', 'meopt']"
aseemtuli,08-06-2020,I pressed *1 and the message does not get skipped. Iâm so irritated with this. @TRAI please do something. We have heard enough of the Corona message. Now itâs coming in way of work as these messages cannot be skipped and take up 1 minute each time before the o/g call connects.,"['vodafonein', 'trai']"
mamta1000,08-06-2020,@airtelindia @VodafoneIN Would like to switch to your Network if you can provide better service.,"['airtelindia', 'vodafonein']"
vinayakk_v,08-06-2020,"Waiting from long time. But still there is no response from Vodafone.
@TRAI @DoT_India","['vodafonein', 'trai', 'dot_india']"
brahmanand29,08-06-2020,Even there is very week signal strength at sector 3 400703 vashi for airtel from past 10 yrs . AND ALSO BOTH VODA N AIRTEL AT MY VILLAGE IN BIHAR . ALTHOUGH PLEOPLE ARE MADE TO JIO WITH JIO,"['deeps_hybrid', 'airtelindia', 'vodafonein']"
im_drrishi,08-06-2020,Suffering with poor and no connectivity since 1.5 months. @youbroadband @VodafoneIN @TRAI @DoT_India pic.twitter.com/lkh3wuzvKO,"['youbroadband', 'vodafonein', 'trai', 'dot_india']"
anupams_iiebm,08-06-2020,Why do I need to tweet about ur network everytime? Surprisingly the response that I get is same everytime. Either u r fooling me or urself. The UPC for your mobile no. 9800276088 is VX........ valid upto 12-JUN-20 23:59. The req is raised finally,['vodafonein']
manojsh44292524,08-06-2020,@VodafoneIN I want email id of your nodel officer and higher authorities,['vodafonein']
gvns4,08-06-2020,"Sorry but I don't trust idea and vodafone group any more, so I won't share my contact number.
PFB the details of mobile number from which I got calls and messages as your representative
+917477471297,+917908520985",['vodafonein']
visionkir,08-06-2020,@VodafoneIN worst network in mahalakshmi layout 14th cross ... planning to shift to jio ... see below image volte1  pic.twitter.com/4gq6QhD5Yo,['vodafonein']
leoharimohan84,08-06-2020,Vodafoneidea hired KG Standard Customer Care Executives and appellate officers @VodafoneIN @Idea @VodaIdea_NEWS @VodafoneIdeaBiz @TRAI,"['vodafonein', 'idea', 'vodaidea_news', 'vodafoneideabiz', 'trai']"
luvarora12,08-06-2020,@VodafoneIN i have not requested for any number activation. Why m I getting these messages ð¡  pic.twitter.com/BrYqNeeJiD,['vodafonein']
ymjrocks,08-06-2020,@VodafoneIN @VodafoneUK I am making ur life easy by tagging all recent complaints about your team @iamyadvinder @neerajkumarmodi @KalwaniSuraj @GandhaliNM @priyalhd @faiz_smrty @abhi88banerjee @contactsurya1 @MunendrakumarJ3 @ketavmodi @SaubhariAchal @Not,"['vodafonein', 'vodafoneuk', 'iamyadvinder', 'neerajkumarmodi', 'kalwanisuraj', 'gandhalinm', 'priyalhd', 'faiz_smrty', 'abhi88banerjee', 'contactsurya1', 'munendrakumarj3', 'ketavmodi', 'saubhariachal', 'notinvogue', 'saurabh97268690']"
bharatpoojary3,08-06-2020,"Shit on you people after I tweeted I got a call from Vodafone lady stating she cannot raise my complaint, if she does there would be an escalation. When asked her the reason of her calling me, she hung up on me. Worst service till date.",['vodafonein']
gvns4,08-06-2020,"@Idea @VodafoneIN 
Dear Team, is @idea_cares  is your official id or not , because I have raised an issue and they asked for my contact number and for that contact number I got calls from hackers.
+917477471297 this is the number from which I got the call","['idea', 'vodafonein', 'idea_cares']"
its_me_saikat,08-06-2020,@VodafoneIN @VodafoneIN Hello my internet speed is so much poor from last 2 months. I have complained to your advisor but no result.Â  Please try to help me out as soon as possible,['vodafonein']
fca_krishnan,08-06-2020,"@VodafoneIN 
I want to port from Airtel to Vida. SIM will be in second slot. Will it work? Pl congitmy",['vodafonein']
jatinjhamb7,08-06-2020,"@VodafoneIN I guess itâs time that one should create a âmemeâ on this one! What say? Then only your services will get improved!
Facing similar connectivity issues on my Mumbaiâs Vodafone number!  https://twitter.com/BunnyPunia/status/1269988826035",['vodafonein']
rishi_jhun,08-06-2020,@VodafoneIN you don't have a vodafone play app for android tv ?? Airtels app xtreme works . Pls help,['vodafonein']
bunnypunia,08-06-2020,This is the state of your network at my place @VodafoneIN : even your own executives can't get thru. What now?  pic.twitter.com/OoJo2BY8hB,['vodafonein']
nikhilfavourite,08-06-2020,@VodafoneIN experiencing bad data service from last 3/4 days.....,['vodafonein']
mandar_pande,08-06-2020,@VodafoneIN I ported out more than 2 years back and received this msg today. Not sure if you folks are testing something or not?  pic.twitter.com/AjgUQbmuz1,['vodafonein']
aseemtuli,08-06-2020,"@VodafoneIN How to get rid of Corona message that plays before you connect outgoing calls? It takes up a minute before I can connect any outgoing call. This is so frustrating, such a waste of time. I don't need to listen to this 50,000 times.",['vodafonein']
aakuraj,08-06-2020,@VodafoneIN gives notice to disconnect @Airtel_Presence number !âºï¸ #VODAFONE_PAISA_VAPAS_DO pic.twitter.com/adYFOSI7Fx,"['vodafonein', 'airtel_presence']"
prathapanmaha,08-06-2020,@uelimaurer @CanadianPM @jacindaardern @ScottMorrisonMP @Sony @MOFA_Taiwan @SpainMFA @EmmanuelMacron u pls communicate to my other global friends..just in case i missed them..@CFR_org @Prosusgroup @airtelindia @AdityaBirlaGrp @VodafoneIN @ANI @netanyahu,"['uelimaurer', 'canadianpm', 'jacindaardern', 'scottmorrisonmp', 'sony', 'mofa_taiwan', 'spainmfa', 'emmanuelmacron', 'cfr_org', 'prosusgroup', 'airtelindia', 'adityabirlagrp', 'vodafonein', 'ani', 'netanyahu']"
abhaygonda,08-06-2020,"Dear @jiocare,

I am attaching network fluctuation video screenshot from my phone. I can share such videos from multiple phones too because it is the only problem happening in my area. No resolution provided by calling 198 or tweet.

@reliancejio @JioCare @airtelindia @VodafoneIN  pic.twitter.com/chWkFX3nbg","['jiocare', 'reliancejio', 'airtelindia', 'vodafonein']"
datatastemaker,08-06-2020,"@nmims_india why are you guys #spamcalling us? I received 3 calls from different numbers in just 1 hour please stop !! even my mom and Dad are getting these calls !! 
@TRAI @Airtel_Presence @VodafoneIN @DoT_India","['nmims_india', 'trai', 'airtel_presence', 'vodafonein', 'dot_india']"
manojsh44292524,08-06-2020,@VodafoneIN  your mostly employee are worn person and I think your company also,['vodafonein']
hemasosmart,08-06-2020,I haven't recieved any reply even after messaging all details @VodafoneIN  https://twitter.com/VodafoneIN/status/1269968274134982656Â â¦,['vodafonein']
vishaltechie,08-06-2020,"Hi Team,
Can you help here. No response after DM 
@VodafoneIN",['vodafonein']
swatiulhe,08-06-2020,Is your team working on this issue or making it worse? Today I see only one bar on the network icon. How am I supposed to work with frequent call drops and an intermittent and sluggish internet connection .. #workfromhome #bangalore #vodafoneindia,['vodafonein']
iamyadvinder,08-06-2020,"Dear @youbroadband / @VodafoneIN I paid for a 100 Mbps connection and this is what I am getting. 
Raised complaints are closed by the backend team in a timely fashion, but of course, w/o solving the issue. 
2020052125257 / 2020060709386 / 2020060826660

 https://fast.com/en/share/1.9Mbps.htmlÂ â¦","['youbroadband', 'vodafonein']"
harpreetkg303,08-06-2020,What about India...how is @VodafoneIN  performing here...any idea? Well I suggest you to look at the ground were your company is leaving a bad experience with customer service..  https://twitter.com/rmstakkar/status/693753942879133696Â â¦,['vodafonein']
im_sagnikrc,08-06-2020,"Proud to be a Vodafone customer....5G incoming
@VodafoneIN  pic.twitter.com/nTKNBjEO74",['vodafonein']
chunnu3303,08-06-2020,"Day -2 
I'm posting this tweet via VodaIdea supersonic ultra fast 4G internet that how instantly they respond to your tweet by not doing anything !!!! 
Thank you @Idea @VodafoneIN @rsprasad for providing 1G speed for Rs 599.....","['idea', 'vodafonein', 'rsprasad']"
iamyadvinder,08-06-2020,"Phone number for Pune doesn't work. 

#YouBroadband @VodafoneIN  https://twitter.com/VodafoneIN/status/1269900479342903297Â â¦",['vodafonein']
manojsh44292524,08-06-2020,@VodafoneIN  pic.twitter.com/Y2yQ3mqEZI,['vodafonein']
kishu2608,08-06-2020,Vodafone 2G Super Strong Network  at 4G prices,"['nachike15890536', 'vodafonein']"
immtu,08-06-2020,"@VodafoneIN Now After standing 2 hrs in a QA i chngd my sim. But still same issue. Are you guys explain me what is the meaning of priority customer.
Else let me know the process of porting.",['vodafonein']
bijay11111990,08-06-2020,"Hey @VodafoneIN ,
I think you all have putted the buds in your ears. Till now my net is not working means till now i have to pay bill without using anything. What an idiot am i.
Fix the problem as soon as possible  https://twitter.com/VodafoneIN/status/1267815884631846912Â â¦",['vodafonein']
immtu,08-06-2020,Only one message i am listening from Vodafone. Today after standing 2 hrs in a QA i am able to replace my sim card but still issue is there. Same problem fedup with such kind of priority cusgomet service.,['vodafonein']
ajeety28,08-06-2020,"@VodafoneIN dear poor signal people.  Do something about it.
@airtelindia @JioCare","['vodafonein', 'airtelindia', 'jiocare']"
reasoningindia,08-06-2020,@VodafoneIN we (group of 29) talking about pathetic customer service and you top the list being the most pathetic #CustomerExperience,['vodafonein']
gogoa_10,08-06-2020,@VodafoneIN @VodafoneGroup You haven't had 4 hours yet to resolve this issue?,"['vodafonein', 'vodafonegroup']"
mhatre_nik,08-06-2020,"@VodafoneIN this My Number  3+ Year's On @JioCare 
How did you send the bill? pic.twitter.com/RmdBqWRvOl","['vodafonein', 'jiocare']"
zee_petrosapian,08-06-2020,"@VodafoneIN please improve your network & service in my area. You donât want to lose subscribers to competition in these troubled times, do you?
Itâs been more than 3 weeks since cyclone amphan, so please donât use that excuse. The competitionâs s",['vodafonein']
barcocka,08-06-2020,"I have problem in getting incoming calls in my Vodafone number and i am using e sim. 
But other company e sim is working.
@VodafoneIN @VodafoneGroup @JioCare @airtelindia","['vodafonein', 'vodafonegroup', 'jiocare', 'airtelindia']"
mr_kdbaba,08-06-2020,"@VodafoneIN 
Hello vodafone unable to send or receive msg",['vodafonein']
_tapish,08-06-2020,@VodafoneIN How can I connect with a customer care executive for prepaid number. IVR is not having any option to connect.,['vodafonein']
lalanku33280702,08-06-2020,@VodafoneIN @TRAI  Where the vodafone customer service officer All the helpline number are busy or not reachable. Vodafone cuts my 21 rs without any request the screen shot here I was not use my mobile today but my balance cutted it cheating with us pic.t,"['vodafonein', 'trai']"
rastogi_puneet,08-06-2020,@VodafoneIN What's the tat for porting from Vodafone to idea..??,['vodafonein']
btushar,08-06-2020,"Hi Pooja, it was not addressed as the person talking to me had no idea what is a DLT platform of Vodafone is.",['vodafonein']
ankitbordia,08-06-2020,@VodafoneIN I have spoken to customer care and visited Vodafone gallery also but itâs not helping. Can you please help urgently on this.,['vodafonein']
harpreetkg303,08-06-2020,This is what is happening with Vodafone...@VodafoneIN .. changing plans and expecting customers to pay...also asking to pay 3000 to disconnect the number...good jokeð¤£ð¤£ð¤£  https://twitter.com/mailgurvinder/status/1269623580607856640Â â¦,['vodafonein']
abheyeshek,08-06-2020,Why do I have to keep asking for response? I can't even connect to Customer Care for this.,['vodafonein']
ankitbordia,08-06-2020,"@VodafoneIN , I hv  requested port out of my number 9654936128 but I am getting error message â UPC cannot be generated for the reasons: (1)There are subsisting contractual obligations with your service provider. Can you pls help and sort this.",['vodafonein']
mohitshetty16,08-06-2020,@VodafoneIN I am without connectivity since march end and after repeated complains I was told to visit vodafone gallery after lockdown to get sim changed as the problem seams to be relayed to sim card ....today I visited your gallery after paying you 2 mo,['vodafonein']
v_ashish,08-06-2020,Once u tweet to Vodafone they send u reply which says to tell them issue on DM or share the number but Vodafone never call or reply.,['vodafonein']
darshangaykhe1,08-06-2020,"@VodafoneIN 
Got call from vodafone call centre they said your problem is solved and now no errors will be there bt still getting same slow worst network issue internet speed is too worst 
Now I'm thinking abt to port in another co.
Frankly speaking first",['vodafonein']
v_ashish,08-06-2020,But in the name of service Vodafone has only mails with same copy past text.,['vodafonein']
v_ashish,08-06-2020,"The major reason to leave Vodafone is.. In other network if you have any issue and u complaint, they come back but in Vodafone they only reply on mail with the same text and never listen to the customer but if u put new connection request the call u 10 times in a day.",['vodafonein']
ashishrbarveone,08-06-2020,@VodafoneIN unable to connect/use internet data network is full but no data wastage of recharge money even this tweet is done using #Jio #ThankYouJio #unlock #InternetSpeed #Vodafonedown,['vodafonein']
aapkbugs,08-06-2020,@VodafoneIN @VodafoneIN i have ported out from Vodafone more than 2 years back? Why am i getting this message now? Wasn'tit ported after clearing all dues? Whats  happening? #Vodafone pic.twitter.com/dm7SlDPlOd,['vodafonein']
neerajyedekar,08-06-2020,No concern. We just want to get on @reliancejio Platform in addition to a #BSNL Sim. Going #Aatmanirbhar and supporting #MadeInIndia. No hard feelings #vodaphone I do love #UK and will use your sim once over there.,"['vodafonein', 'reliancejio']"
priyalhd,08-06-2020,"@VodafoneIN we have been trying to reach your customer care from so long, there is no concrete response or solution. They do some temporary fix but wonât last for more days. All you broadband connections in our society is facing this issue.",['vodafonein']
ishilpa_,08-06-2020,@VodafoneIN Hi what's the customer service number for a prepaid vodafone number. I wanna talk to someone and not just to IVR,['vodafonein']
raman_arc,08-06-2020,@Airtel_Presence @airtelindia @airtelnews @VodafoneIN: Airtel u ve ignored my tweet & this clearly shows u aren't interested in clearing the problem faced by ur users. I honestly regret using ur pathetic services & Vodafone plz tell me if u r provide wifi,"['airtel_presence', 'airtelindia', 'airtelnews', 'vodafonein']"
riteshnewatia,08-06-2020,@VodafoneIN how many more days it will take to restore your vodafone network its already been 19 days at 700020,['vodafonein']
harpreetkg303,08-06-2020,@VodafoneIN  please don't give surprises... kindly manage honestly your  services and authenticity...  https://twitter.com/VodafoneIN/status/1266950064179605510Â â¦,['vodafonein']
prsshah24,08-06-2020,"More and more complaint i have done, but still not resolve issue. Call me on 9033245317. I want justice.. if you think we will do fraud and safe  than don't underestimate comman man. @TRAI @DoT_India @ZeeNews @GSTV @VodafoneIN  https://twitter.com/VodafoneIN/status/1269929579444973568Â â¦","['trai', 'dot_india', 'zeenews', 'gstv', 'vodafonein']"
harpreetkg303,08-06-2020,"@VodafoneIN  your goal is #happynottohelp rather than #HappyToHelp...I think there should be a movement to #BoycottVodaIdea  for cheating customers, for fooling them and expecting them to pay for services and charges forced on them...@VodafoneIN  https://",['vodafonein']
monk_offi,08-06-2020,à®à®°à¯ à®¨à®¾à®³à¯à®à¯à®à¯ 5 Gb data à®¯à¯à®¸à¯ à®ªà®©à¯à®© à®®à¯à®à®¿à®¯à®² à®à®©à®¾à®®à®¤à¯à®¤à®¾ @VodafoneIN 3 gb à®¯à¯à®®à¯ @JioCare 2Gb à®¯à¯à®®à¯ à®à®¾à®ªà¯à®ªà®¿à®à¯à®à¯ à®ªà¯à®¯à®¿à®à¯à®±à®¾à®©à¯à®µà®¾ ð¥ https://twitter.com/jil__offl/status/1269970070421352450Â â¦,"['vodafonein', 'jiocare']"
kurheabhishek,08-06-2020,"Today received message from Vodafone ,, surprised to receive this as I am an Airtel customer .Please check @VodafoneIN @Airtel_Presence @airtelindia @TRAI

-quote-

 Hello! Bill of Rs. 493.21 for your Vodafone mobile no. 9768034205 Relationship No 104743414 is overdue.

-unquote- pic.twitter.com/voEQOxT7vV","['vodafonein', 'airtel_presence', 'airtelindia', 'trai']"
sunilja61952857,08-06-2020,"@VodafoneIN
My Internet speed is 29Kbps. How FAST is your Internet?  https://fast.com/en/share/29Kbps.htmlÂ â¦",['vodafonein']
hanibunny07,08-06-2020,@VodafoneIN ð  pic.twitter.com/KbukNO55VZ,['vodafonein']
abhi__poonia,08-06-2020,@VodafoneIN i shared all information that was asked in DM but no response from your side.  https://twitter.com/VodafoneIN/status/1269528544830353408Â â¦,['vodafonein']
harpreetkg303,08-06-2020,I am waiting to hear back from you Priya. I have replied to your text..@VodafoneIN  https://twitter.com/VodafoneIN/status/1269628088058404864Â â¦,['vodafonein']
heliotropevibes,08-06-2020,"@VodafoneIN in times like these when all we have is our phones and our businesses are run on them, I am told that the phones will not be in service for two days. I spoke to some Rupa, Rounak and Harsh from your team.",['vodafonein']
vjguptaofficial,08-06-2020,i already contacted amazon they sayd transection is done by vodafone app so its vodaphone' s reasonability to solve the problem .,['vodafonein']
sueazze39,08-06-2020,@VodafoneIN I have been trying to get in touch with Vodafone customer care for around a week..I have dropped a couple message too but it's still no show..all they say we will get in touch but they haven't yet..horrible service!,['vodafonein']
iam_amanverma98,08-06-2020,@VodafoneIN dear sir. Very bad internet speed and network I'm my area. Here is no 4g network. Why u promise best service when u can't give it us?,['vodafonein']
heliotropevibes,08-06-2020,@VodafoneIN itâs so disappointing that Iâve been using the same number for 20 years and this is how you treat your old customers.,['vodafonein']
gandhalinm,08-06-2020,@VodafoneIN @youbroadband one more customer facing issues .. https://twitter.com/priyalhd/status/1269965936297234434Â â¦,"['vodafonein', 'youbroadband']"
hrithikstaan,08-06-2020,@VodafoneIN Hi team.. I don't get bill updates after porting from idea to vodafone. Please help,['vodafonein']
hemasosmart,08-06-2020,@VodafoneIN I went to vodafone store today to activate my sim as it was deactivated since lockdown. I did all documentation and paid400rs to activate. The store ppl told me that it will get Activated within 15mins.i didn't receive any msg. No Network show,['vodafonein']
subhank31360262,08-06-2020,"Hi, I have provided my vodafone number in DM. Kindly look into it",['vodafonein']
joshilucky7,08-06-2020,@VodafoneIN i am harrased by pathetic network of vodafone. Even I am not getting network for calling which kind of shit service is being provided by vodafone. No one from customer care is responding and pathetic pathetic pathetic horrible service,['vodafonein']
silent_roads,08-06-2020,"@indSupremeCourt
Is there any lawyer who can help me in filing legal case against Vodafone please DM me.

@BAI1959
#supremecourt #supremecourtofindia
#help #VodafoneCheats #vodafoneidea #Vodafone #Vodafonelies @VodafoneGroup @VodafoneUK @nytimes @timesofi","['vodafonein', 'indsupremecourt', 'bai1959', 'vodafonegroup', 'vodafoneuk', 'nytimes', 'timesofindia', 'bbcnews']"
malaynsamani,08-06-2020,"Network is still poor..

Stopped following up

No improvement..and u seem to be more interested in closing the case ..",['vodafonein']
123ashasg,08-06-2020,@VodafoneIN i am unable to receive any type of OTP on my mobile number. This is causing movile transaction difficult for me,['vodafonein']
yogibinani,08-06-2020,"Still no response??
What kind of service is this?",['vodafonein']
anandniley,08-06-2020,@VodafoneIN what is this???  pic.twitter.com/593cxsJKhZ,['vodafonein']
cfainnaveen,08-06-2020,@airtelindia do you guys bother to listen to your customers. It's 30 hours and counting and no update from your side. I am so disappointed that I want to port all my numbers. @JioCare @VodafoneIN whoever have better coverage pls connect  https://twitter.c,"['airtelindia', 'jiocare', 'vodafonein']"
priyalhd,08-06-2020,"My request ID: 2020060626819, from last 3 months I have been facing internet connection issues. Tried to resolve it by raising tickets, calling many customer care numbers. Still not solved. These days as we have to wfh we expect solution.@VodafoneIN @youbroadband","['vodafonein', 'youbroadband']"
punjabi_hindu,08-06-2020,"@VodafoneIN 

03 numbers and all getting the same message ...

"" NO VOICE SERVICE ""  pic.twitter.com/Yy3JNpY0gt",['vodafonein']
crk1234,08-06-2020,"On another note I found VF network terrible in Palm Olympia, was there over the weekend.","['thecinemaladki', 'vodafonein']"
crk1234,08-06-2020,Now they too have stopped listening ð @Airtel_Presence,"['thecinemaladki', 'vodafonein', 'airtelindia', 'airtel_presence']"
gandhalinm,08-06-2020,@youbroadband We need a resolution to the internet issues that we are facing for last one week .. one week is too long a time understand RC and come up with a solution.,"['vodafonein', 'youbroadband']"
sharadnayak2008,08-06-2020,"No action has been taken by Vodafone Idea Limited
Even after providing all the required details by me...
It's very very Shameful.............  @VodafoneIN @Idea @idea_cares @reliancejio @JioCare @airtelindia @BSNLCorporate @TRAI @DoT_India #UPkaSabseTezNetwork https://twitter.com/SharadNayak2008/status/1269534370873909257Â â¦","['vodafonein', 'idea', 'idea_cares', 'reliancejio', 'jiocare', 'airtelindia', 'bsnlcorporate', 'trai', 'dot_india']"
jiten_dhawan,08-06-2020,Still not getting network ð,"['anjalisr001', 'vodafonein', 'vodafonegroup', 'vodafoneidea', 'vodafonecust']"
silent_roads,08-06-2020,"And your team never tried reaching me as usual. So finally after 20 days of messages to you and your shitty @VodafoneGroup . No one bothers to resolve customer problem. Is there any justice  in telecom industry, or you guys are just puppet @DoT_India @DoJ_India @TRAI @PMOIndia","['vodafonein', 'vodafonegroup', 'dot_india', 'doj_india', 'trai', 'pmoindia']"
faiz_smrty,08-06-2020,@youbroadband @VodafoneIN  till now the issue is not resolved and no engineer is assigned from last 3 days. How much more time will be required to resolve a single issue. Every time cust support says they can provide ETA for resolving this issue,"['vodafonein', 'youbroadband']"
divaykhatri,08-06-2020,"@VodafoneIN 
I am getting no service, no signal. Please help",['vodafonein']
parveensoni21,08-06-2020,Today Full Day Not Internet Network @VodafoneIN kuch to btaoo... mere paise bhi le liye net to shi chla do #plzzzz,['vodafonein']
bk8753,08-06-2020,Close the @VodafoneIN itself. U r worse than jio.,['vodafonein']
luvarora12,08-06-2020,@VodafoneIN  is some one reading this?,['vodafonein']
susanapavon_cm,08-06-2020,@VodafoneIN Necesito hablar con el departamento legal de Vodafone.. No hay manera de que me cojan el telÃ©fono en ninguna parte!,['vodafonein']
jontygoyal,08-06-2020,@VodafoneIN more than 6 hours since I shared yhe details. No one has contacted me or helped me get the issue resolved.,['vodafonein']
zestwebs,08-06-2020,"@VodafoneIN  You sent a message of 4G speed, I saved the setting. now it's slower than 3G speed.",['vodafonein']
ponram1,08-06-2020,2 more joined vodafone idea family,"['vodafonein', 'thinkervenu']"
sjpatel31362904,08-06-2020,@VodafoneIN @JagoGrahakJago_ @consumerforum_   how hard it is to talk to someone on call for a request? Called Vodafone service and spent 10 min just to see an option to talk to executiv. I want to STOP my callertune which has been activated without my kn,"['vodafonein', 'jagograhakjago_', 'consumerforum_']"
ankursh52207068,08-06-2020,"I'm a Vodafone user since last 6 years... It was phenomenal but from last 4 to 5 months it turned into worst network... it's neither good in calling nor in internet...plz do something otherwise I'll Port my sim into other network
@VodafoneIN",['vodafonein']
bunnypunia,08-06-2020,Speed up guys. @Airtel_Presence already call me and took note of issues half hour back,"['vodafonein', 'airtel_presence']"
irfanahamedsj,08-06-2020,@VodafoneIN Hi,['vodafonein']
christi_george,08-06-2020,"Hi, I sent you the details in the morning. I haven't received a call back? @VodafoneIN",['vodafonein']
crazyboy_siva,08-06-2020,"Adei @/VodafoneIN unakku DM panni romba neram aachi.. 
Innum oru response kooda pannala ð£
Worst network ra nee ð¤",[]
kaushikbasuin,08-06-2020,"@VodafoneIN data speed crawls at just 2 Mbps, good for absolutely nothing, despite repeated complaints over several weeks. How does @TRAI even permit this kind of service? #Vodafone #trai pic.twitter.com/OCGfmV0BSL","['vodafonein', 'trai']"
